DESTINATION ADDRESS,DESTINATION SSID,SOURCE ADDRESS,SOURCE SSID,INFORMATION FIELD (HEX),RECIEVED CRC-16,CALCULATED CRC-16
GROUND,14,DOCKER,11,ea07060907280a3d0800000100c20b010001008b0c02002807080001000300000003000000db3d32ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8fe2,8fe2
GROUND,14,DOCKER,11,ea07060907280b3d0800000100b70b020001008a0c01002207170001000600000003000000db3d32ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ae4e,ae4e
GROUND,14,DOCKER,11,ea07060907280c3f0800000300b70b010001007f0c01002d07320002000300000003000000023e81ff170018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,f166,f166
GROUND,14,DOCKER,11,ea07060907280d430801000200c00b010001008c0c01002307360001000600000003000000b23d76ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b2ce,b2ce
GROUND,14,DOCKER,11,ea07060907280e430801000200b70b01000200880c010027070e0001000300000003000000b23d76ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ad32,ad32
GROUND,14,DOCKER,11,ea07060907280f3f0801000000c70b02000100780c01002207370001000300000003000000193e48ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b1fc,b1fc
GROUND,14,DOCKER,11,ea070609072810400801000000b30b02000100880c02002307340002000300000003000000763d81ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3269,3269
GROUND,14,DOCKER,11,ea070609072811400801000000bf0b010002007f0c01002d07380003000300000003000000763d81ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,f11d,f11d
GROUND,14,DOCKER,11,ea070609072812400801000000b70b01000100800c01002607210002000300000003000000763d81ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,f9e6,f9e6
GROUND,14,DOCKER,11,ea0706090728134b0801000000bb0b050001008a0c02002407360001000300000003000000763d81ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,269c,269c
GROUND,14,DOCKER,11,ea0706090728143d0801000000c00b010000008b0c01002a070e0001000300000003000000943d61ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0230,0230
GROUND,14,DOCKER,11,ea0706090728153d0801000000c80b02000200820c010024072b0001000300000003000000943d61ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b105,b105
GROUND,14,DOCKER,11,ea0706090728163d0801000000b70b00000000870c01002c071f0001000300000003000000943d61ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,a2a5,a2a5
GROUND,14,DOCKER,11,ea0706090728173d0801000000c60b01000100800c01002d07250001000300000003000000943d61ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,73d3,73d3
GROUND,14,DOCKER,11,ea0706090728183d0801000000b70b00000100800c01002d07290001000300000003000000de3da0ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,46ca,46ca
GROUND,14,DOCKER,11,ea0706090728193d0801000000bf0b02000100800c01002d07320001000300000003000000de3da0ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b380,b380
GROUND,14,DOCKER,11,ea07060907281a390800000100c00b010001007b0c020021070e0002000300000003000000693d5eff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,bf0e,bf0e
GROUND,14,DOCKER,11,ea07060907281b390801000000c20b01000200870c02002d072c0001000300000003000000913dcfff170018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9321,9321
GROUND,14,DOCKER,11,ea07060907281c460801000100b70b01000100800c010027070f0001000600000003000000eb3d96ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8987,8987
GROUND,14,DOCKER,11,ea07060907281d460801000100bd0b03000100840c01002707400001000300000003000000eb3d96ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7678,7678
